5930541561668628736 0 -2.598965 -2.405581
5928056076923076864 0 -1.421999 -1.597886
5968857961301581824 0 -1.444020 -1.228611
5968829300950288384 0 -1.426372 -1.346721
5930206721641649664 0 -1.367869 -1.733037
5944235802826811136 0 -2.085765 -2.079865
5940418818145212544 0 -1.457006 -1.277467
5968883009553588992 0 -1.186383 -1.352841
5928482481252967168 0 -2.212691 -2.147951
5969263986002414976 0 -1.662335 -1.482278
5968883177019852416 0 -2.246572 -2.127581
5968882249306695296 0 -0.350730 -0.549306
6019423538990377344 0 -1.300637 -1.348343
6017593260119966848 0 -1.863191 -1.616609
5968869437427206912 0 -1.956951 -1.929252
5940293813113647360 0 -1.501399 -1.313318
5927287213361834496 0 -1.461154 -1.377282
5930589734026595712 0 -1.641514 -1.504225
5930965041074847488 0 -2.011880 -1.664120
5968647709736080000 0 -1.976351 -1.785658
5931026304481029760 0 -2.265553 -2.183246
6019367257733613056 0 -1.171572 -1.271918
5940444519292768256 0 -1.372941 -1.091319
5931013488336807680 0 -0.384072 -0.722855
5968674338534023936 0 -1.321468 -1.261468
5931028473477682432 0 -0.755024 -0.742929
5969268388346032512 0 -1.422528 -1.343704
5930199029410487808 0 -1.304939 -1.048032
6017620129436008832 0 -1.986261 -1.986723
5931024590874741376 0 -1.492840 -1.468656
5969346350638749696 0 -1.743787 -1.739116
5937288091929399424 0 -1.657107 -1.230512
5937276169097831552 0 -1.852144 -1.388053
5969269964601968640 0 -0.755061 -0.663314
5937248578225585280 0 -1.357527 -1.266752
6017622092271510272 0 -1.359964 -1.365157
5969244164768160640 0 -0.132050 -0.215885
5969352707190542336 0 -1.573073 -1.564719
5930384984312743808 0 -0.954646 -0.660614
5940398442880297088 0 -1.137171 -1.251511
5940431011557451264 0 -0.468443 -0.579562
6020340978348597632 0 -1.430827 -1.117511
5928633664098946560 0 -1.497861 -1.459029
6019156800011141632 0 -1.622109 -1.565839
5969473619113890048 0 -1.236257 -1.360871
5931021361058834432 0 -1.430020 -1.465597
6019572351012180480 0 -1.552660 -1.593347
5969354631336782080 0 -1.174229 -1.032954
6019359870390237824 0 -1.680043 -1.789913
5969034497307312768 0 -1.713512 -1.550929
5930353132849552128 0 -2.113867 -2.089144
6017553712058443904 0 -1.224743 -1.406981
5928583812462980864 0 -1.515095 -1.727851
5927281715803617408 0 -2.337934 -1.880214
5943605546457093248 0 -1.616975 -1.254723
5930382780964357504 0 -1.809434 -1.670175
6019162645511828352 0 -1.248859 -1.387843
6019133371011971200 0 -1.409290 -1.459784
5969058793992336768 0 -1.549847 -1.528322
6019138108330458880 0 -1.421086 -1.314874
6019084094804110336 0 -1.387430 -1.584138
6019506380310323584 0 -1.534539 -1.427776
5969305325074250624 0 -1.506829 -1.400726
6019160171585291648 0 -1.340139 -1.142257
6019607737220793344 0 -1.336293 -1.444929
5969031095709759360 0 -1.069058 -1.367749
5927679017459791232 0 -1.823803 -1.701949
5969460940340795904 0 -2.120953 -1.841665
6017564677154328064 0 -1.583804 -1.593655
6019141720429177856 0 -1.585776 -1.716465
5969398779257478016 0 -1.548338 -1.495976
6019066506914000768 0 -1.332000 -1.443430
5969082261670828928 0 -1.467120 -1.465404
6020372108273380608 0 -1.185376 -1.310625
5930169475687066496 0 -1.791416 -1.769584
5927815253804227072 0 -2.310315 -2.089719
6019501393832926336 0 -1.532509 -1.568000
5969070059638356352 0 -2.093239 -1.934763
5968989554777987584 0 -1.937557 -1.975688
6019142472005270016 0 -1.115936 -1.268481
6019142407624043136 0 -0.322683 -0.327615
5937218964461205632 0 -0.729298 -0.925476
6019199784045633664 0 -0.527182 -0.438903
5969387509258685568 0 -1.510919 -1.481379
6019067877010449152 0 -2.097741 -2.094495
5969380882123938560 0 -1.671270 -1.501086
6019488238342276864 0 -0.576979 -0.742784
5969512617422366592 0 -1.476510 -1.374459
6019592314009521664 0 -1.077887 -1.205605
5969192934421716096 0 -0.993674 -0.823553
5969381496304333568 0 -1.616297 -1.672815
5971022964105781888 0 -1.263935 -1.354955
5969516358284640896 0 -2.062823 -2.132156
5968986977788904192 0 -1.429679 -1.480021
6019591111431077504 0 -1.212333 -1.275712
6019070866307688448 0 -1.567724 -1.671608
5937220545051922816 0 -0.391027 -0.249521
5969188291499208704 0 -1.947262 -1.653878
5930809838136781184 0 -1.886602 -1.741825
5967669183055271296 0 -1.665550 -1.463751
5969439946565247616 0 -0.793036 -0.718952
6019070595763413376 0 -1.021211 -0.883116
5969081093440440448 0 -1.316301 -1.132829
6019113923368750208 0 -1.231306 -1.325358
5930261323559649408 0 -1.463943 -1.531769
5969073289453893248 0 -1.742667 -1.741096
6019980510336218880 0 -1.252364 -1.647997
6019981949130299776 0 -1.474897 -1.338298
5930958207859375872 0 -1.380173 -1.329920
5930322209082215040 0 -1.812506 -1.748501
6019130690951504256 0 -1.806282 -1.800055
5969178056652526592 0 -1.334530 -1.303490
6019976829529014784 0 -1.269014 -1.284113
5971025815949109888 0 -1.487168 -1.445497
6019520261625797888 0 -1.330594 -1.428600
5968190042342932992 0 -1.312615 -0.713575
5937187967643180288 0 -1.860986 -1.924080
5971026296985604736 0 -1.522925 -1.513320
5968198902833825664 0 -1.767491 -2.023332
5930162088343274368 0 -2.027373 -2.131357
6019330389737386368 0 -1.013787 -0.674307
5971029737279562880 0 -1.684370 -1.185424
5968199658746238080 0 -1.311151 -1.426021
5937321184684876544 0 -1.571960 -1.383294
6019225523811330432 0 -2.103732 -1.952451
5969429501203844608 0 -1.353438 -1.234284
6019532459353521024 0 -1.469289 -1.481493
5970947377015849728 0 -1.379906 -1.382539
5971001970288470656 0 -1.660554 -1.779870
6019923400133373184 0 -0.883936 -0.695009
5969184859881835392 0 -1.054251 -1.207350
6019534585334187776 0 -1.712078 -1.629308
5930296095678943872 0 -0.368409 -0.492418
6019924808882816128 0 -1.355977 -1.347667
6019112097997679360 0 -1.677630 -1.233971
5969116857599518592 0 -1.954057 -1.776991
6019222946830856064 0 -1.611480 -1.484175
5968225119319164288 0 -1.435790 -1.403957
6019285034886372224 0 -1.006089 -1.239627
5937773629389546496 0 -1.418009 -0.985010
5937305409228067200 0 -0.601690 -0.659126
5929369997633756544 0 -1.612374 -1.956071
6019233387870325376 0 -1.852503 -2.082611
5937344514942035584 0 -0.662810 -0.544542
6019222156556799360 0 -1.675984 -1.425654
6019208309580781824 0 -1.429922 -1.338290
5969132083263980800 0 -1.358812 -0.652738
5937938904064212096 0 -1.230690 -1.116224
5970987814078374528 0 -1.504999 -1.417061
5971162228447362432 0 -1.890382 -1.984049
5930927215372338304 0 -1.739558 -1.463593
5937887566282107264 0 -1.786179 -1.883867
5970983179822060800 0 -1.392712 -1.393173
5970937928086908416 0 -2.112044 -2.066961
6019316813312565248 0 -1.462097 -1.578241
6019262834163397248 0 -1.322598 -1.274256
5936951405222632832 0 -1.329413 -1.217525
5937141861198838656 0 -1.166176 -0.983720
5970722075860568320 0 -0.642622 -0.635273
5937778615882084480 0 -1.702634 -1.491559
5968167467970339840 0 -0.621971 -0.588939
5971141367746225664 0 -0.899098 -1.306006
5929551348340845056 0 -1.076758 -1.306090
5969148850872070016 0 -1.481109 -1.445781
5968183028636900992 0 -0.422116 -0.272464
5969169153129916288 0 -1.279189 -1.345363
5968178046488473728 0 -1.294270 -0.939415
5971143227510153600 0 -0.507262 -0.523305
5937863931118826752 0 -1.353045 -1.484592
5971144120863431424 0 -1.468652 -1.474444
5970744688933681152 0 -1.473208 -1.639636
5937136771640559872 0 -1.336957 -1.336097
5927786322924675712 0 -1.352081 -1.587906
5927726090300982144 0 -1.265122 -1.313414
5930871964855942656 0 -1.024650 -0.895980
6019650004020773504 0 -1.188186 -1.233801
5968164783615313920 0 -1.673959 -1.570746
5937908701820924288 0 -0.150786 -0.201916
5969145174379864576 0 -1.514849 -1.431192
5937143854128965120 0 -0.905463 -0.758276
5927774331375925888 0 -1.317849 -1.395735
5971094260548629632 0 -1.873445 -1.576725
5968385411825850752 0 -1.930521 -1.591478
5937564550399118848 0 -0.523236 -0.409703
5968161798613018368 0 -1.256774 -1.457692
6019631896436973184 0 -1.320978 -1.334560
5929533236415637888 0 -1.581847 -1.444381
6019651442806951040 0 -1.749216 -1.679830
5970655422319202432 0 -1.440821 -1.419157
5971206342010304256 0 -1.326606 -1.202675
5971201737815299456 0 -2.242425 -2.302377
5970754545816942080 0 -1.211276 -1.186306
5927767665586407808 0 -2.396959 -2.168538
5937119802309318784 0 -1.263942 -1.312525
5971177548551534976 0 -1.227916 -1.207473
5936935943338695296 0 -1.676415 -1.755672
5936926185171834112 0 -2.005361 -2.097047
5970700051265580800 0 -1.125448 -1.281158
5971122233707392384 0 -1.845717 -1.636065
5968309339342688512 0 -1.630857 -1.347222
6019677487489507840 0 -1.812301 -1.817670
5937125883983693440 0 -1.525757 -1.570783
5937519917083431552 0 -1.648148 -1.877195
5937504455192344192 0 -2.498993 -2.397076
5970891125776992640 0 -1.268647 -1.088950
5971187895174686720 0 -1.608952 -1.629530
5970702563888675712 0 -1.977995 -1.800003
5970688506393489536 0 -1.945013 -1.961988
5929953288565550080 0 -1.510288 -1.472489
5968373312865550080 0 -0.503846 -0.618545
5930074956403518720 0 -2.294613 -2.272506
5936907321673498368 0 -2.103968 -2.192513
5930111377729577728 0 -1.987759 -2.234831
5939216119919464704 0 -2.085536 -1.883263
5969900160925391104 0 -1.232280 -1.213753
5970888484416346240 0 -0.676385 -0.447388
5937456046685794560 0 -1.884315 -1.595333
5937079837555838720 0 -1.407979 -1.471574
5937538750582809472 0 -1.762248 -1.642262
5971107626488190464 0 -2.154435 -2.221908
5970887762861595904 0 -1.924238 -1.887936
5929477062583984256 0 -1.397106 -1.452540
5937464877132388224 0 -0.833826 -0.649291
5936118830031871744 0 -1.400081 -1.473865
5970698917395904640 0 -2.173862 -1.887236
5969821717570904960 0 -1.931651 -1.750335
5930052038455847936 0 -1.844264 -1.862679
5937685531022539904 0 -0.922661 -0.792944
5970918239952804224 0 -1.342702 -1.298342
5970918652269867520 0 -2.000202 -1.621220
5968097099248963456 0 -2.020713 -1.709867
5936129795117102720 0 -1.969429 -2.040544
5970812819931170432 0 -0.457803 -0.701423
5936126187375387136 0 -1.390896 -1.400139
5969808209902474880 0 -1.399040 -1.441847
5969837351254850816 0 -2.023159 -2.063224
5930045200867517056 0 -1.716596 -1.610941
5937011672200903040 0 -2.362291 -2.316540
5936115948172072704 0 -1.522617 -1.563440
5969943454170462720 0 -1.699721 -1.415572
5937487795087113216 0 -0.806883 -0.651205
5969908853940590080 0 -2.193489 -2.168366
5970788355796642432 0 -1.286412 -1.010780
5937690375736791296 0 -2.079916 -1.960593
5937461750394407680 0 -1.759071 -1.432108
5936149277121919872 0 -0.762568 -0.892393
5937608500823158528 0 -1.530369 -1.587866
5969912496073272832 0 -1.810012 -1.845335
5969856936314596352 0 -0.878891 -1.184470
5970036496002695552 0 -1.206834 -1.324158
5969924075306575872 0 -1.270358 -1.180369
5970039931977511424 0 -1.268681 -1.220786
5964414319403859328 0 -0.707771 -0.633761
5937592381788797440 0 -2.055478 -1.936088
5937473638873465728 0 -1.467723 -1.267596
5970854571370340096 0 -1.221660 -1.376184
5969623118299671296 0 -1.339636 -1.205079
5970857423228384640 0 -1.791340 -1.336023
5930002148111708416 0 -1.180786 -1.545344
5936306301143456640 0 -0.793816 -0.842581
5937470031100735232 0 -0.521073 -0.646779
5937469275186469120 0 -1.346636 -1.386288
5971288122528867456 0 -1.704172 -1.246079
5936057983287585664 0 -2.008342 -2.028107
5937478380517948544 0 -0.606869 -0.654653
5969851266962774912 0 -1.466868 -1.440124
5936048706156946304 0 -1.070432 -1.441964
5929981978943487872 0 -1.914818 -1.910787
5929882404419512448 0 -1.832670 -1.809518
5936142022852871552 0 -1.371042 -1.421821
5937591080433961344 0 -1.623275 -1.305408
5929654187026795136 0 -1.401697 -1.516859
5936244144369176192 0 -2.160942 -2.119910
5969608820344049792 0 -1.657053 -1.346451
5929989091409987712 0 -1.575637 -1.870848
5939142830600116992 0 -1.623097 -1.527375
5970055015898027392 0 -1.386775 -1.151695
5936240914505252992 0 -2.223395 -2.256074
5936685868791829248 0 -2.319387 -2.213889
5970083397039711872 0 -1.550894 -1.238809
5936713979423843584 0 -1.666181 -1.538474
5936079526845672832 0 -1.175737 -1.518146
5971227374465435264 0 -1.125366 -0.967668
5936820112283773184 0 -0.796096 -0.602033
5970461285446470144 0 -1.168529 -1.139498
5969956437815000960 0 -1.531487 -1.118515
5970455998354955520 0 -2.298478 -1.985293
5936196590486700032 0 -1.164322 -1.485239
5936075919024475008 0 -1.775516 -1.655894
5970010279526525952 0 -0.806636 -1.179259
5938370256236696704 0 -0.038919 -0.260489
5970464137304691200 0 -1.983150 -1.756009
5969986232007373824 0 -1.869135 -1.652487
5936078049376518528 0 -1.404857 -1.397192
5969735921309162496 0 -1.844466 -1.414668
5936623097905884032 0 -0.661319 -0.732783
5939717943900806912 0 -1.353294 -1.428382
5939168978366344064 0 -0.721550 -1.052344
5939305562623602048 0 -1.635171 -1.475520
5969761759851585920 0 -1.577425 -1.443334
5971254518701355520 0 -0.722829 -0.623100
5936207516884132096 0 -1.788468 -1.586691
5970383976036994560 0 -1.552769 -1.145604
5938354343322621056 0 -2.309718 -2.128060
5929827115255361408 0 -1.781393 -1.883219
5936851349622265216 0 -1.048931 -1.036738
5936209166152014592 0 -1.356086 -1.410316
5938514700225912960 0 -1.487504 -1.436508
5970471559005362048 0 -1.684010 -1.490533
5936178620341466752 0 -0.957378 -0.963871
5969769761349306624 0 -0.371533 -0.579546
5936615259524009472 0 -1.385493 -1.454757
5971377801464850176 0 -1.349237 -1.435292
5970399270445235200 0 -1.208838 -1.206241
5929811692075927296 0 -1.386883 -1.272936
5938522465528219648 0 -1.508473 -1.267564
5936212602126366336 0 -1.634730 -1.812593
5970473654957193472 0 -0.888378 -1.413743
5938494604130196480 0 -1.914789 -1.846086
5935986789906967552 0 -1.682132 -1.490798
5970431706011048960 0 -2.003642 -1.843986
5929713796833728256 0 -1.181883 -1.207171
5936791185740488192 0 -1.431693 -1.334476
5935970018006519936 0 -1.328414 -1.384731
5938305144528544768 0 -1.336243 -1.164558
5938451207724488320 0 -0.506117 -0.612744
5936739027651924992 0 -1.377137 -1.350077
5938446289984517120 0 -0.545409 -0.634396
5938293492232508544 0 -1.330007 -1.474958
5935908243487863040 0 -1.742365 -1.927091
5935964902751730176 0 -1.940734 -1.948739
5935904807564798208 0 -0.629514 -0.997079
5936380311975201024 0 -2.261758 -2.094954
5929740773570976896 0 -1.492275 -1.803207
5935906147594566144 0 -1.456140 -1.467054
5938859053518031872 0 -2.249231 -2.227077
5935746168647453184 0 -1.698483 -1.436792
5938468795614951808 0 -2.042092 -2.188592
5935898755907514752 0 -1.732483 -2.002728
5935886150225200000 0 -1.467125 -1.555691
5964598380207801344 0 -1.336016 -1.334906
5936517716570179712 0 -1.471088 -1.465563
5936511016386287360 0 -1.625987 -1.366510
5939019861391925504 0 -1.427268 -1.068611
5923761251382558592 0 -1.554398 -1.478424
5938686056590419456 0 -1.158871 -1.243009
5923870137387964288 0 -1.848460 -1.946159
5923906661787853952 0 -1.485746 -1.394923
5923881338663243392 0 -1.222763 -1.346620
5938252432348369664 0 -1.415141 -1.463847
5924334676722718464 0 -1.557673 -1.738646
5938645408985461248 0 -1.924165 -1.808394
5938168083526071168 0 -1.630890 -1.442687
5938641835603634560 0 -1.452591 -1.569645
5938676981268568704 0 -1.264301 -1.262567
5962891049122166528 0 -0.634816 -0.736879
5962896198774027776 0 -1.379648 -1.547514
5962862874147650560 0 -1.275101 -1.609056
5938144542758368000 0 -1.882827 -2.235568
5938192822539710336 0 -1.305707 -1.457932
5938153446276348928 0 -0.938549 -1.077177
5938032018959926144 0 -0.790228 -0.863156
5938137434637373568 0 -0.974148 -0.889697
5962839161608889600 0 -1.395544 -1.396857
5938730552396797440 0 -1.405061 -1.457460
5963801788338452608 0 -1.518447 -1.404992
5938729517309363456 0 -0.802738 -0.631968
5925966528110749056 0 -1.542822 -1.647247
5926111972882936064 0 -2.543080 -2.518145
5926587168068133760 0 -1.406714 -1.369044
5962947222983745536 0 -1.519245 -1.459407
5965098215638000000 0 -1.101960 -1.106315
5924395978818052352 0 -0.939818 -0.747248
5950907055259999744 0 -0.235370 -0.387484
5950788174915890816 0 -0.244659 -0.317513
5926572389053764352 0 -1.781118 -1.808151
5926703785001083392 0 -1.559443 -1.463477
5963340573264428928 0 -1.390718 -1.277094
5950783708148943872 0 -2.518046 -2.414092
5926461303999894784 0 -1.298649 -1.338649
5950772399445474688 0 -1.829883 -1.746842
5951460045233741568 0 -0.609284 -0.652911
5965019218284658560 0 -1.063806 -1.368075
5951350089727787264 0 -1.589301 -1.597378
5950889914093940480 0 -1.521427 -1.344425
5926615029471064448 0 -1.638070 -1.442744
5951465778968670208 0 -1.496531 -1.413278
5951499387119233408 0 -1.743663 -1.580979
5965588146830939264 0 -1.747781 -1.667944
5953003583429868544 0 -2.212568 -2.253230
5926605275642791296 0 -2.077414 -2.065561
5951340542057621120 0 -1.601598 -1.587907
5953180295556411136 0 -1.218618 -1.173925
5950867472862652032 0 -1.456930 -1.436160
5925873168363599488 0 -1.319435 -1.714778
5950805350432215552 0 -1.328618 -1.338043
5951245945359212160 0 -1.225357 -1.220707
5951252404990124672 0 -1.308611 -1.263637
5926308957245149952 0 -2.000603 -2.017013
5952996647088892416 0 -1.311980 -1.265806
5950812261076359680 0 -1.539210 -1.074487
5926400590344258304 0 -0.991897 -1.456307
5953128618505331456 0 -0.813513 -0.736298
5926435018807515136 0 -0.895325 -0.828152
5953160680459052672 0 -1.507810 -1.262359
5925821766191177216 0 -1.494575 -1.538270
5951373729227066752 0 -1.873790 -1.809937
5951379437282045952 0 -1.552589 -1.576300
5952967303870538368 0 -1.439670 -1.499554
5950467014430153216 0 -1.183326 -1.287927
5952921158736170240 0 -1.597541 -1.157390
5951045151398226048 0 -1.776326 -1.682557
5926372587157254528 0 -1.538049 -1.821501
5950460413040115328 0 -1.209144 -1.055401
5951068928340605056 0 -1.245876 -1.169010
5952952700949487744 0 -0.865995 -0.877480
5951016357934510208 0 -1.469145 -1.467867
5952761312907697024 0 -2.135191 -2.108997
5952867450133839360 0 -1.775475 -1.888598
5950402555555176960 0 -1.770717 -1.812555
5950581088763248640 0 -1.714106 -1.965796
5950436434260247552 0 -1.346702 -1.413593
5952718294509897216 0 -1.889943 -1.633672
5952872677142380032 0 -1.330513 -1.472967
5950432650353751808 0 -1.407826 -1.369797
5952850751300585344 0 -1.919658 -1.923750
5951009275489932672 0 -1.278840 -1.252108
5950997490090656384 0 -0.498154 -0.824203
5952847212244932608 0 -2.107967 -2.197050
5952699053057022592 0 -1.377813 -1.356403
5949664164782701440 0 -1.751850 -1.929284
5952690673638698880 0 -1.518225 -1.709519
5951125858074997248 0 -2.130823 -1.944554
5951092945792142080 0 -1.633387 -1.723006
5950956812500337024 0 -1.772336 -1.761783
5952843329600337408 0 -1.738731 -1.429523
5952688916933186688 0 -1.480533 -1.430989
5950946916894689280 0 -1.685054 -1.634073
5949814385561672192 0 -1.365906 -1.391155
5952800109394371712 0 -0.733297 -0.978731
5952649197074465664 0 -2.015216 -1.764181
5953217064812461568 0 -0.909596 -0.535050
5950189593901685504 0 -1.364432 -1.350067
5950187046941310208 0 -1.839460 -1.696201
5950364313179480320 0 -1.697786 -2.091845
5950318953977189376 0 -1.757745 -1.656521
5950180999629390976 0 -1.356071 -1.343450
5952017806881211392 0 -1.869940 -1.664528
5950121522920877952 0 -1.434188 -1.352860
5951894799008311680 0 -1.337652 -1.309168
5952426236731372800 0 -0.438684 -0.403542
5952047047022779776 0 -1.243372 -1.425145
5952046011868520320 0 -0.212871 -0.310724
5951961315111291008 0 -1.423841 -1.382362
5952044019005765632 0 -1.426400 -1.213955
5951795529374802048 0 -1.350008 -1.450589
5951943963442648704 0 -1.543931 -1.502219
