# id           Name   RA            DEC           period     meanmag_k totamp_k aper   snr     prob       crossid_gaia   crossid_ogle   remark  
  3410567975   427    17:16:10.83   -35:51:25.0   0.612402   15.014   0.19     2      69.5    0.922714   ""             ""             ""      
  3710070786   428    17:16:11.15   -33:06:47.2   0.64083    14.528   0.306    3      133.5   0.99996    ""             ""             ""      
  3410085549   430    17:16:12.71   -36:41:43.5   0.462519   13.913   0.21     2      61.3    0.99639    ""             ""             ""      
  3410804527   433    17:16:14.62   -35:27:09.4   0.504777   15.827   0.288    2      43.9    0.982014   ""             ""             ""      
  3560272121   434    17:16:15.15   -34:33:40.7   0.620841   14.499   0.174    3      76.6    0.795236   ""             ""             ""      
  3710055151   439    17:16:17.03   -33:09:30.7   0.569718   15.045   0.361    3      91.2    0.999642   ""             ""             ""      
  3560164374   441    17:16:18.90   -34:45:57.2   0.621852   14.154   0.133    3      76.7    0.661147   ""             ""             ""      
  3710038895   446    17:16:20.33   -33:11:54.6   0.617066   14.109   0.171    3      105.4   0.999974   ""             ""             ""      
  3410448914   447    17:16:22.06   -36:05:34.9   0.570065   15.293   0.339    1      77.6    0.994399   ""             ""             ""      
  3720029427   448    17:16:22.99   -31:26:41.0   0.45251    14.599   0.339    3      125.8   1.0        ""             ""             ""      
  3560863060   450    17:16:24.05   -33:34:25.9   0.651948   14.704   0.169    2      58.4    0.633647   ""             ""             ""      
  3410322956   452    17:16:24.45   -36:18:32.6   0.47414    15.544   0.264    2      56.8    0.999769   ""             ""             ""      
  3410146653   454    17:16:25.26   -36:36:56.9   0.579411   14.808   0.298    2      71.9    0.993312   ""             ""             ""      
  3410459089   457    17:16:26.61   -36:05:14.0   0.491187   15.31    0.214    2      51.8    0.999677   ""             ""             ""      
  3410384533   459    17:16:28.90   -36:12:58.8   0.528764   15.464   0.366    2      80.1    0.999839   ""             ""             ""      
  3410390749   460    17:16:29.08   -36:12:35.2   0.424782   15.976   0.386    3      59.7    0.972794   ""             ""             ""      
  3410361985   462    17:16:31.66   -36:15:36.4   0.530482   15.17    0.283    2      95.8    0.999624   ""             ""             ""      
  3410845062   466    17:16:32.97   -35:25:40.3   0.420877   15.422   0.327    2      49.3    0.999935   ""             ""             ""      
  3410823221   471    17:16:38.26   -35:28:37.4   0.603886   14.722   0.209    2      80.7    0.726974   ""             ""             ""      
  3410548039   472    17:16:38.35   -35:57:27.1   0.552099   15.104   0.385    2      100.2   0.999985   ""             ""             ""      
  3710453746   474    17:16:40.52   -32:29:45.9   0.492839   14.705   0.321    2      110.3   0.999961   ""             ""             ""      
  3410794452   481    17:16:43.09   -35:32:24.6   0.548731   15.124   0.216    2      54.8    0.996284   ""             ""             ""      
  3410786940   483    17:16:43.99   -35:33:17.5   0.489565   15.795   0.353    2      52.0    0.999812   ""             ""             ""      
  3560290915   485    17:16:44.98   -34:35:58.4   0.455317   14.941   0.32     2      91.0    0.999995   ""             ""             ""      
  3410572689   489    17:16:46.93   -35:56:06.2   0.561083   15.214   0.259    2      78.8    0.997484   ""             ""             ""      
  3720149322   493    17:16:48.70   -31:17:18.6   0.689471   15.032   0.276    2      86.9    0.618164   ""             ""             ""      
  3410586197   498    17:16:51.53   -35:55:29.7   0.608853   14.835   0.244    2      96.1    0.998668   ""             ""             ""      
  3560793945   500    17:16:52.00   -33:45:34.2   0.483827   14.387   0.14     3      70.0    0.866264   ""             ""             ""      
  3560543911   503    17:16:54.21   -34:11:18.4   0.694224   14.998   0.222    1      81.6    0.663078   ""             ""             ""      
  3710834896   504    17:16:54.53   -31:52:56.7   0.563237   14.23    0.277    3      127.4   0.999961   ""             ""             ""      
  3410612547   510    17:16:59.30   -35:53:43.3   0.527125   15.736   0.33     2      47.3    0.986206   ""             ""             ""      
  3410511379   511    17:17:00.47   -36:04:35.5   0.477899   14.763   0.346    2      95.7    0.999994   ""             ""             ""      
  3410720685   516    17:17:02.92   -35:42:43.1   0.716818   14.819   0.321    2      103.5   0.99895    ""             ""             ""      
  3560352332   517    17:17:03.81   -34:31:58.9   0.550379   15.002   0.354    1      86.9    0.99364    ""             ""             ""      
  3560640124   521    17:17:05.80   -34:03:17.9   0.823452   13.87    0.139    3      76.6    0.685542   ""             ""             ""      
  3710441251   523    17:17:07.11   -32:34:58.8   0.588196   14.824   0.268    1      97.1    0.999396   ""             ""             ""      
  3560270198   524    17:17:07.18   -34:41:26.8   0.580908   14.567   0.353    2      159.1   0.99948    ""             ""             ""      
  3710848855   525    17:17:07.64   -31:53:25.3   0.927663   13.998   0.256    3      178.9   0.99848    ""             ""             ""      
  3560228258   526    17:17:08.53   -34:46:07.8   0.582385   15.031   0.226    2      78.3    0.967126   ""             ""             ""      
  3560912321   531    17:17:13.56   -33:36:39.6   0.467056   15.447   0.327    1      75.9    0.883474   ""             ""             ""      
  3720193636   534    17:17:15.60   -31:16:15.0   0.634816   14.189   0.213    3      149.5   0.850543   ""             ""             ""      
  3420113523   537    17:17:16.78   -35:01:13.8   0.543953   14.944   0.235    2      52.0    0.996892   ""             ""             ""      
  3410754454   539    17:17:18.91   -35:41:38.6   0.652192   15.401   0.248    1      58.7    0.54831    ""             ""             ""      
  3410254939   540    17:17:20.10   -36:33:10.6   0.428014   14.923   0.189    2      48.0    0.754127   ""             ""             ""      
  3561025732   543    17:17:24.41   -33:26:47.5   0.616635   14.747   0.219    2      61.5    0.979604   ""             ""             ""      
  3410735574   547    17:17:27.88   -35:44:50.4   0.708573   15.463   0.31     2      67.7    0.9998     ""             ""             ""      
  3560303812   549    17:17:27.95   -34:40:46.6   0.54257    15.285   0.331    2      66.3    0.780695   ""             ""             ""      
  3720205406   551    17:17:30.44   -31:17:06.8   0.511949   15.109   0.325    2      84.9    0.99961    ""             ""             ""      
  3410677369   555    17:17:35.90   -35:51:59.8   0.525177   15.53    0.386    2      69.5    0.99932    ""             ""             ""      
